conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,cleaned_text
1875550451254575597,Sat Jan 04 14:33:24 +0000 2025,0,@Aralie_JKT48 Malamm @Aralie_JKT48 hari ini seperti hari hari biasanya gak semua sih berjalan lancar tapi gpp oh iya aku udh liattttt bagus banget suara kamu maluvvvv sudahi dulu gak sih aktivitas nya lanjut besok istirahat dulu kamunya oke maluvvvvv gn met istirahat,1875551108481073503,,Aralie_JKT48,in,,0,0,0,https://x.com/fynn_3448/status/1875551108481073503,1772746562931974144,fynn_3448,Malamm hari ini seperti hari hari biasanya gak semua sih berjalan lancar tapi gpp oh iya aku udh liattttt bagus banget suara kamu maluvvvv sudahi dulu gak sih aktivitas nya lanjut besok istirahat dulu kamunya oke maluvvvvv gn met istirahat
1698552721501298829,Sat Jan 04 14:33:22 +0000 2025,0,@fatihakhmad48 @jkt48_pm Yang sabar yak,1875551097378758755,,fatihakhmad48,in,Jambi pokoknya,0,0,0,https://x.com/Neil_sudah17/status/1875551097378758755,1759989479681732608,Neil_sudah17,Yang sabar yak
1875109611998708189,Sat Jan 04 14:33:12 +0000 2025,0,@JTrisha_JKT48 enggak sekalian oline matic,1875551055393755241,,JTrisha_JKT48,in,,0,0,0,https://x.com/Daffa_Rhapsody/status/1875551055393755241,1693998862816735232,Daffa_Rhapsody,enggak sekalian oline matic
1875543832080871668,Sat Jan 04 14:33:10 +0000 2025,0,@Gracie_JKT48 Ayukkk,1875551048926167175,,Gracie_JKT48,in,,0,0,0,https://x.com/sooyaaa_1995/status/1875551048926167175,1550856087418830849,sooyaaa_1995,Ayukkk
1875550451254575597,Sat Jan 04 14:33:10 +0000 2025,0,@Aralie_JKT48 GN lov hari ini berjalan seperti biasa gak ada sesuatu yang spesial tapi aku tetap seneng kok bisa sampai di hari ini kamu keren banget deh emg suara emas gabisa dibohongin nyanyi apapun akan tetap bagus ,1875551046422155325,,Aralie_JKT48,in,,0,0,0,https://x.com/FlerZy02/status/1875551046422155325,1486561915513892866,FlerZy02,GN lov hari ini berjalan seperti biasa gak ada sesuatu yang spesial tapi aku tetap seneng kok bisa sampai di hari ini kamu keren banget deh emg suara emas gabisa dibohongin nyanyi apapun akan tetap bagus
1875550451254575597,Sat Jan 04 14:33:07 +0000 2025,0,@Aralie_JKT48 MALAMMMMM alhamdulilahh harii ini lancarr kalo kamu gimanaa? okeyy nanti aku cek yaaa widihhh pastii sangat indah sekali langit nya tuhh se indah kamuu okeyy Goodnight maluvvv selamatt beristirahat,1875551033222664489,,Aralie_JKT48,in,,0,0,0,https://x.com/mhmddval_/status/1875551033222664489,1736326546800156672,mhmddval_,MALAMMMMM alhamdulilahh harii ini lancarr kalo kamu gimanaa okeyy nanti aku cek yaaa widihhh pastii sangat indah sekali langit nya tuhh se indah kamuu okeyy Goodnight maluvvv selamatt beristirahat
1875550451254575597,Sat Jan 04 14:33:06 +0000 2025,0,@Aralie_JKT48 Sudah ku like komen &amp; repost mint. Sukak deh semoga konsisten rajin post videonya ya Selamat istirahat makasih ya videoya,1875551029305208847,,Aralie_JKT48,in,Indonesia,0,0,0,https://x.com/egitarrr/status/1875551029305208847,796080967,egitarrr,Sudah ku like komen amp repost mint Sukak deh semoga konsisten rajin post videonya ya Selamat istirahat makasih ya videoya
1875550451254575597,Sat Jan 04 14:33:06 +0000 2025,0,@Aralie_JKT48 Malam Aliee oke habis selesai urusan akan langsung cek GN Aliee maluvv,1875551029275848735,,Aralie_JKT48,in,,0,0,0,https://x.com/Naumashiro/status/1875551029275848735,1748009959294713856,Naumashiro,Malam Aliee oke habis selesai urusan akan langsung cek GN Aliee maluvv
1875549534706975009,Sat Jan 04 14:33:04 +0000 2025,0,@Fikalahterus @Aralie_JKT48 sekarang #Fikaralie?,1875551021256380450,,Fikalahterus,in,Dunia Mimpi,0,0,0,https://x.com/under4verage/status/1875551021256380450,1868504087542775808,under4verage,sekarang
1875550451254575597,Sat Jan 04 14:33:03 +0000 2025,0,@Aralie_JKT48 malam hari ini lancarr otw secepat kilat buat cek‍️ menyejukan bukan?. tadi sore juga langitnya bagus warna orange sama ungu lii udah malem ga sih mending bobo GN Maluv,1875551016650993746,,Aralie_JKT48,in,,0,0,0,https://x.com/rickozulfa/status/1875551016650993746,1101305513109729280,rickozulfa,malam hari ini lancarr otw secepat kilat buat cek menyejukan bukan tadi sore juga langitnya bagus warna orange sama ungu lii udah malem ga sih mending bobo GN Maluv
1875497183698678036,Sat Jan 04 14:33:02 +0000 2025,0,@OmBrunyaBeby_ @Freya_JKT48 @A_FionyJKT48 Waduh tapi bisa dicoba,1875551013144502471,,OmBrunyaBeby_,in,"Jember, Jawa Timur",0,0,0,https://x.com/FikriAliJ19/status/1875551013144502471,1519714795226025984,FikriAliJ19,Waduh tapi bisa dicoba
1875550451254575597,Sat Jan 04 14:33:01 +0000 2025,0,@Aralie_JKT48 perasaan aku dari tadi buka tiktok selalu ketinggalan gini huft,1875551011982749727,,Aralie_JKT48,in,ga semuanya tentang jeketi.,0,0,0,https://x.com/kopparslagare_/status/1875551011982749727,1219764201419227136,kopparslagare_,perasaan aku dari tadi buka tiktok selalu ketinggalan gini huft
1875550451254575597,Sat Jan 04 14:33:00 +0000 2025,0,@Aralie_JKT48 slmtmlm ayayii tdi sore aku abis selesai ngurut trs tdi aku abis mkn bubur trs juga tdi abis minum obatt hehe,1875551007360610453,,Aralie_JKT48,in,,0,0,0,https://x.com/_adnnoc23/status/1875551007360610453,1750179393279025152,_adnnoc23,slmtmlm ayayii tdi sore aku abis selesai ngurut trs tdi aku abis mkn bubur trs juga tdi abis minum obatt hehe
1875529654062501984,Sat Jan 04 14:32:59 +0000 2025,0,@Versi_Jelek @Nala_JKT48 dia mana tau stafaband sama winamp mas,1875551002973368407,,Versi_Jelek,in,,0,0,0,https://x.com/PortgasDCass/status/1875551002973368407,1780008203126001664,PortgasDCass,dia mana tau stafaband sama winamp mas
1875550451254575597,Sat Jan 04 14:32:58 +0000 2025,0,@Aralie_JKT48 malam adik alhamdulillah hari ini berjalan lancar okay nanti dicek vt nya GN yaa ,1875550998149918884,,Aralie_JKT48,in,"Jakarta, Indonesia",0,0,0,https://x.com/Serenz0_/status/1875550998149918884,282494974,Serenz0_,malam adik alhamdulillah hari ini berjalan lancar okay nanti dicek vt nya GN yaa
1875455069111668804,Sat Jan 04 14:32:57 +0000 2025,0,@HafsahDea @bestiegendis @Gendis_JKT48 @Gendis_JKT48 kata kak dey🅰️ selamat atas 1jt foll tiktok-nya jgn lupa pap! https://t.co/OD8VFWLNq5,1875550994500874382,https://pbs.twimg.com/media/GgdLrk1a8AEEf7X.jpg,HafsahDea,in,,0,0,0,https://x.com/oshinya2s/status/1875550994500874382,1730802410963251200,oshinya2s,kata kak dey selamat atas 1jt foll tiktoknya jgn lupa pap
1875550991497728043,Sat Jan 04 14:32:57 +0000 2025,0,BebyOshi seumuran sama @JTrisha_JKT48 ,1875550991497728043,,,in,"Tanah Abang, Indonesia",0,0,0,https://x.com/anyn37_mas/status/1875550991497728043,1046578981,anyn37_mas,BebyOshi seumuran sama
1875550451254575597,Sat Jan 04 14:32:53 +0000 2025,0,@Aralie_JKT48 malamm ayayii selamat istirahatt,1875550974452125849,,Aralie_JKT48,in,"East Java, Indonesia",0,0,0,https://x.com/reexin25/status/1875550974452125849,1676971361804374017,reexin25,malamm ayayii selamat istirahatt
